Molecule ChEMBL ID,Molecule Name,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,IC50
CHEMBL543159,,372.86,0,2.91,28b,Cl.O=C(CN1CCCCC1)Nc1cnc2c(c1)nc(O)c1ccccc12,111
CHEMBL481204,,277.33,0,2.76,40,Cc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1,111
CHEMBL4062157,,357.46,0,1.9,9j,CC(C)CCN1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,111
CHEMBL4473851,,469.5,0,2.59,77,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)NC3CCN(c4ncccn4)CC3)cc1)C2=O,112
CHEMBL418813,,418.52,0,3.02,4e,CN(C)C1CCN(c2ccc3nc(O)c4ccccc4c3n2)CC1.CS(=O)(=O)O,112
CHEMBL5200443,,563.62,1,4.75,III-4,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N(CC(=O)N[C@H](C)c1nc3c(C(N)=O)cccc3[nH]1)C(=O)N2,112
CHEMBL4473851,,469.5,0,2.59,77,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)NC3CCN(c4ncccn4)CC3)cc1)C2=O,112.2
CHEMBL4165586,,490.51,0,3.76,41,COc1ccc(N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)cc(F)c3F)CC2)cc1,112.2
CHEMBL3290491,,484.58,0,1.78,73,CN1CCN(CCCS(=O)(=O)Nc2ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc2)CC1,113
CHEMBL3290484,,407.47,0,2.03,66,CN1CCN(CCOc2ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc2)CC1,114
CHEMBL4785360,,430.87,0,3.14,12d,COC1CCN(C(=O)c2ccc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)c(F)c2)CC1,114.09
CHEMBL4063422,,313.36,0,0.49,15i,NC(=O)c1cccc2[nH]c(C(=O)N3C[C@H]4CCCN[C@H]4C3)nc12,116
CHEMBL193638,,323.35,0,3.49,17,CCOC(=O)Nc1cccc(Cc2nnc(O)c3ccccc23)c1,116
CHEMBL312316,,394.52,0,2.39,24b,O=C(CN1CCN(C2CCCC2)CC1)N1CCc2c(nc(O)c3ccccc23)C1,116
CHEMBL320031,,196.21,0,2.08,45,O=c1[nH]c2cccnc2c2ccccc12,116
CHEMBL320031,,196.21,0,2.08,4a,O=c1[nH]c2cccnc2c2ccccc12,116
CHEMBL5202850,,520.55,1,4.75,III-3,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N(CC(=O)c1nc3c(C(N)=O)cccc3[nH]1)C(=O)N2,116
CHEMBL521428,,317.27,0,3.41,12,NC(=O)c1cccc2ncc(-c3ccc(C(F)(F)F)cc3)nc12,118
CHEMBL194684,,301.39,0,2.38,15b,Oc1nnc(CCCCCN2CCOCC2)c2ccccc12,119
CHEMBL3291312,,324.38,0,1.41,17b,CN1CCN(C(=O)c2cc3[nH]c(=O)c4ccccc4c3n2C)CC1,119
CHEMBL196504,,408.55,1,6.21,21b,Oc1nc2ccc(CCCCN3CC=C(c4ccccc4)CC3)cc2c2ccccc12,119
CHEMBL194482,,394.52,1,5.4,18,O=c1[nH]c2ccc(CCCN3CC=C(c4ccccc4)CC3)cc2c2ccccc12,119
CHEMBL380488,,296.76,0,3.71,10,O=C1NCc2c1c1c(c3[nH]c4ccc(Cl)cc4c23)CCC1,120
CHEMBL563634,,418.5,0,1.82,14,O=C1NCCc2c1ccc1[nH]cc(CCNC(=O)C3CCN(c4ncccn4)CC3)c21,120
CHEMBL196559,,319.36,0,2.64,31,O=C1CCCN1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,120
CHEMBL1086580,,312.32,0,3.66,XAV939,Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,120
CHEMBL196559,,319.36,0,2.64,22,O=C1CCCN1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,120
CHEMBL4584689,,352.41,0,2.79,8b,Cc1cc(F)cc2c(=O)[nH]c(-c3ccc(N4CCN(C)CC4)cc3)nc12,120
CHEMBL1086580,,312.32,0,3.66,"1, XAV939",Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,120
CHEMBL3649805,,287.36,0,2,BDBM130184,CCOc1cc(CNC)cc2[nH]c(=O)c3c(c12)NCCC3,120
CHEMBL3805627,,419.49,0,2.6,C152,Cc1ccc2c(=O)[nH]c(CCCC(=O)N3CCC(Oc4ccc(C#N)cc4)CC3)nn12,120
CHEMBL3527002,,347.37,0,2.86,BDBM97573,O=C1CCN(Cc2ccc3c(c2)-c2n[nH]c(=O)c4cccc(c24)O3)CC1,120
CHEMBL3649765,,301.39,0,1.96,BDBM130142,COCCN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,120
CHEMBL63354,AMENTOFLAVONE,538.46,3,5.13,7; AMF,O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12,120
CHEMBL3237590,,574.51,1,2.96,5a,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(/[N+]([O-])=N/Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1,123
CHEMBL4279230,,312.4,0,2.38,7,CN1CCc2sc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2C1,123
CHEMBL3317899,,396.47,0,1.88,18c,CC(=O)N1CCN(C(=O)c2csc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,123.6
CHEMBL5085356,,526.6,1,3.98,III-15,COc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)ccc1Nc1ncc2c(n1)N(C1CCCC1)[C@H](C)C(=O)N2C,127
CHEMBL4741306,,372.88,0,3.41,15c,NC(=O)c1cc(Cl)c2cc(-c3cc4c(s3)CCNC4C3CC3)cnn12,127.54
CHEMBL82342,,196.21,0,2.49,3b,Oc1nc2ccncc2c2ccccc12,128
CHEMBL82342,,196.21,0,2.49,5,Oc1nc2ccncc2c2ccccc12,128
CHEMBL5183380,,396.45,0,2.96,1/8/2004,NC(=O)c1cccc2cn(-c3ccc(OCCCCCCC(=O)NO)cc3)nc12,128
CHEMBL5189045,,679.79,2,6.37,14c,C=C1C(=O)OC2C[C@@]3(C)CCC=C(COC(=O)CCCC4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)C3=CC12,129
CHEMBL4172269,,446.48,0,2.49,11d,O=C(C1CC1)N1CC2(CCN2C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C1,129.7
CHEMBL4293136,,372.47,0,3.91,20,CCCCC1NCCc2cc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)sc21,130
CHEMBL564183,,285.39,0,2.34,9,CCN(CC)CCc1c[nH]c2ccc3c(c12)CCNC3=O,130
CHEMBL3105401,,384.44,0,0.71,2d,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)C2CCCO2)CC1,130
CHEMBL3827440,,317.14,0,3.06,21e,O=c1[nH]c(-c2ccc(Br)cc2)nc2c(O)cccc12,130
CHEMBL3105416,,352.35,0,0.82,"SI 4, RIC2",NC(=O)c1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1,130
CHEMBL3969175,,446.32,0,4.03,BDBM240718,NCCOc1c(-c2ccc(N3CCCC3)c(Br)c2)[nH]c(=O)c2cc(F)ccc12,130
CHEMBL1094951,,251.29,0,2.18,9,NC(=O)c1cccc2cn(Cc3ccccc3)nc12,130
CHEMBL3105404,,444.49,0,2.89,2g,Cc1c(C(=O)N2CCN(C(=O)CCc3nc4ccccc4c(=O)[nH]3)CC2)oc2ccccc12,130
CHEMBL551812,,314.39,0,0.67,16,CN(C)CC(=O)NCCc1c[nH]c2ccc3c(c12)CCNC3=O,130
CHEMBL3663642,,342.44,0,2.02,BDBM167414,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(C2CCCC2)CC1,130
CHEMBL3663658,,370.48,0,2.34,BDBM167430,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(Cc2cccs2)CC1,130
CHEMBL592910,,418.5,0,1.61,20,O=C1NCC2c3c(cccc31)CCN2C(=O)c1ccc(C(=O)N2CCCNCC2)cc1,130
CHEMBL3649753,,297.4,0,2.87,BDBM130130,O=c1[nH]c2cc(CN3CCCCC3)ccc2c2c1CCCN2,130
CHEMBL3975515,,334.3,0,2.95,BDBM240717,NCCOc1c(-c2ccc(F)c(F)c2)[nH]c(=O)c2cc(F)ccc12,130
CHEMBL4163950,,485.59,1,7.12,11d,CCCCc1ccc2nc3ccccc3c(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3)c2c1,130
CHEMBL3663645,,316.41,0,1.48,BDBM167417,CC(C)N1CCC(n2c(=O)c3c(C(N)=O)cccc3n2C)CC1,130
CHEMBL249220,,386.5,0,3.68,15a,O=c1[nH]c(N2CCC(N3CC=C(c4ccccc4)CC3)CC2)nc2ccccc12,131
CHEMBL1094636,NIRAPARIB,320.4,0,2.59,Niraparib,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,131.83
CHEMBL1094636,NIRAPARIB,320.4,0,2.59,Niraparib,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,132
CHEMBL506871,VELIPARIB,244.3,0,1.26,ABT888,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,132
CHEMBL3286446,,418.49,1,5.12,33e,Cc1c(C(=O)N2CC=C(c3ccc(F)cc3)CC2)sc2c1[nH]c(=O)c1ccccc12,133
CHEMBL542692,,441.96,0,2.99,28c,Cl.O=C(CN1CCC(N2CCCC2)CC1)Nc1cnc2c(c1)nc(O)c1ccccc12,134
CHEMBL2237223,,439.5,0,3.42,9o,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(CCCC(F)(F)F)CC1,134
CHEMBL5198896,,597.64,1,4.47,17b,C=C1C(=O)OC2C[C@@]3(C)CCC=C(COC(=O)CCNC(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)C3=CC12,134
CHEMBL47371,,322.24,0,4.33,10a1,Cc1cccc2c(O)nc3cc(C(F)(F)F)c([N+](=O)[O-])cc3c12,136
CHEMBL4204684,,423.43,0,4.27,d18,COc1ccccc1/C=C/c1nnc(-c2cccc3c(=O)c4ccccc4c(=O)[nH]c23)o1,136
CHEMBL3764990,,361.38,0,3.09,"(8R,9S)-36",Cn1ccnc1[C@@H]1c2n[nH]c(=O)c3cccc(c23)N[C@H]1c1ccc(F)cc1,136
CHEMBL5181678,,598.72,1,4.73,20a,C[C@H]1CCC[C@]2(C)CC3OC(=O)C(CN4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)C3C=C12,136
CHEMBL3617776,,348.41,0,2.72,9,CCCNCc1ccc(-c2cc3c4c(c[nH]c4c2)C(=O)NNC3=O)cc1,137.6
CHEMBL3394709,,330.18,0,2.65,CRR-228,O=C1c2ccccc2C2(O)c3ccc(Br)cc3CCN12,138.5
CHEMBL4570886,,362.44,0,1.59,11c,CN1CCN(c2ccc(-c3nc4cncc5c4n3CCNC5=O)cc2)CC1,139
CHEMBL521686,OLAPARIB,434.47,0,2.35,AZD-2281,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,139
CHEMBL4875472,,441.48,0,4.87,19f,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CC=C(c4ccccc4)CC3)c(O)cc(O)c12,139.5
CHEMBL563408,,341.37,0,0.24,45,O=C(NCCN1CCOCC1)c1cc2[nH]c(=O)c3ccccc3n2n1,140
CHEMBL3649783,,370.45,0,2.49,BDBM130162,CON=C1CCN(Cc2cc(OC)c3c4c(c(=O)[nH]c3c2)CCCN4)CC1,140
CHEMBL550703,,355.4,0,0.63,43,O=C(NCCCN1CCOCC1)c1cc2[nH]c(=O)c3ccccc3n2n1,140
CHEMBL4160558,,443.51,1,6.08,11f,Cc1cccc2c(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3)c3ccccc3nc12,140
CHEMBL3092544,,335.41,0,3.12,6a,CC[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1,140
CHEMBL3593984,,370.41,0,3.95,10f,CC(=O)Nc1ccccc1-c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,140
CHEMBL3649796,,315.42,0,2.74,BDBM130175,COc1cc(CN(C)C(C)C)cc2[nH]c(=O)c3c(c12)NCCC3,140
CHEMBL3649809,,412.53,0,2.19,BDBM130189,COc1cc(CN2CCC(N3CCOCC3)CC2)cc2[nH]c(=O)c3c(c12)NCCC3,140
CHEMBL608994,,188.23,0,0.62,4,O=C1NCC2NCCc3cccc1c32,140
CHEMBL4848908,,635.75,1,4.79,23l,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3cccc4[nH]ccc34)nc12,140
CHEMBL4744208,,346.84,0,2.8,15i,CN1CCc2cc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)sc2C1,140.83
CHEMBL294060,,201.23,0,1.09,39,Cc1nc2cccc3c2n1CCNC3=O,141
CHEMBL4167980,,419.5,0,4.45,16a,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC2(CCCCC2)C1,141.4
CHEMBL545507,,441.96,0,2.99,24c,Cl.O=C(CN1CCC(N2CCCC2)CC1)Nc1ccc2nc(O)c3ccccc3c2n1,142
CHEMBL2419698,,524.62,1,3.17,35,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2cccs2)CC1,142
CHEMBL3764816,,380.36,0,2.63,"(8R,9S)-47",Cn1ncnc1[C@@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@H]1c1ccc(F)cc1,144
CHEMBL4089840,,279.3,0,2.79,1; UPF1069,O=C(COc1cccc2c(=O)[nH]ccc12)c1ccccc1,144.54
CHEMBL4089840,,279.3,0,2.79,1; UPF1069,O=C(COc1cccc2c(=O)[nH]ccc12)c1ccccc1,145
CHEMBL2407988,,464.57,0,2.94,10r,COc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3C)CC2)cc2c1OC(C)C(=O)N2,147
CHEMBL4208288,,437.46,0,4.58,d7,COc1ccccc1/C=C/c1nnc(-c2cc(C)cc3c(=O)c4ccccc4c(=O)[nH]c23)o1,147
CHEMBL3421820,,262.27,0,2.43,1a,O=c1[nH]nc2c3c(cccc13)N=C(c1ccccc1)N2,148
CHEMBL506109,,271.35,0,2.48,23,Cn1nc(-c2cccs2)c2c3c(c(=O)[nH]c21)CCC3,148.6
CHEMBL289834,,360.39,0,4.21,5c3,O=C(NCCc1ccccc1)c1ccc2c(c1)nc(O)c1cc(F)ccc12,150
CHEMBL3663639,,378.42,0,2.64,BDBM167411,NC(=O)c1cccc2[nH]n(C3CCN(C4CCC(F)(F)CC4)CC3)c(=O)c12,150
CHEMBL3606018,,377.44,0,2.78,13af,NC(=O)c1cccc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,150
CHEMBL3649787,,327.43,0,2.88,BDBM130166,COc1cc(CN2CCCCC2)cc2[nH]c(=O)c3c(c12)NCCC3,150
CHEMBL550787,,267.31,0,2.9,25,O=c1[nH]c2cc(-c3cccs3)nn2c2ccccc12,150
CHEMBL542927,,372.86,0,2.91,24b,Cl.O=C(CN1CCCCC1)Nc1ccc2nc(O)c3ccccc3c2n1,150
CHEMBL3663656,,354.45,0,2.42,BDBM167428,NC(=O)c1cccc2[nH]n(C3CCN(CC4CC=CCC4)CC3)c(=O)c12,150
CHEMBL432406,,445.51,0,-1.42,35,O=C(Cn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ncccn2)CC1,150
CHEMBL5076077,,540.63,1,4.38,III-1,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1C1CCCC1,150
CHEMBL4070612,,373.41,0,1.35,15a,CC(C)(C)OC(=O)N1CCN(C(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,152
CHEMBL3421821,,276.3,0,2.74,1b,Cc1ccc(C2=Nc3cccc4c(=O)[nH]nc(c34)N2)cc1,152
CHEMBL4291992,,386.5,0,3.77,29,Cn1c(-c2cc3c(s2)C(C(C)(C)C)NCC3)nc2c(C(N)=O)cc(F)cc21,153
CHEMBL5094534,,510.6,1,4.37,III-6,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cccc(-c4nc5c(C(N)=O)cccc5[nH]4)c3)nc2N1C1CCCC1,155
CHEMBL48391,,240.22,0,3,10a2,O=[N+]([O-])c1ccc2nc(O)c3ccccc3c2c1,156
CHEMBL4756907,,346.84,0,2.8,15h,CN1CCc2sc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)cc2C1,156.53
CHEMBL4172731,,475.5,0,3.15,28,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(Cc2cccnc2)CC1,156.7
CHEMBL5185063,,446.56,0,2.34,8h,CCc1cc2ncc(CN3CC4(CCN(c5ccc(C(=O)NC)nc5)CC4)C3)cc2[nH]c1=O,158.1
CHEMBL125200,,161.2,0,1.28,1,Cc1cccc2c1CCNC2=O,160
CHEMBL563441,,340.43,0,1.11,12,O=C1NCCc2c1ccc1[nH]cc(CCNC(=O)C3CCNCC3)c21,160
CHEMBL250210,,383.5,0,4.65,"9a, racemic",O=c1[nH]c(C2=CC(N3CC=C(c4ccccc4)CC3)CCC2)nc2ccccc12,160
CHEMBL3649748,,257.34,0,2,BDBM130125,CCNCc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,160
CHEMBL520924,,389.46,0,1.83,41,CN1CCN(C(=O)c2cccc(-c3nc4cccc5c4n3CCNC5=O)c2)CC1,161
CHEMBL203884,,413.48,0,3.09,17f,CN(CCc1c[nH]cn1)C(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,161
CHEMBL204898,,418.5,0,2.12,17b,O=C(NCCN1CCOCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,162
CHEMBL84886,,325.41,0,2.31,24a,O=C(CN1CCCCC1)N1CCc2c(nc(O)c3ccccc23)C1,162
CHEMBL3701698,,355.48,0,3.1,(R)-13,C[C@@H]1c2cccc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1,162
CHEMBL204440,,376.46,0,2.34,17a,CN(C)CCNC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,165
CHEMBL541576,,332.79,0,1.99,28a,CN(C)CC(=O)Nc1cnc2c(c1)nc(O)c1ccccc12.Cl,165
CHEMBL1086580,,312.32,0,3.66,XAV939,Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,165.96
CHEMBL2237230,,448.59,0,2.87,9h,O=C(NCCN1CCN(c2ccccc2)CC1)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,166
CHEMBL4751128,,469.9,0,2.59,12i,NC(=O)c1cc(Cl)c2ccc(-c3ccc(F)c(C(=O)N4CCN(C(=O)C5CC5)CC4)c3)nn12,166.15
CHEMBL83760,,199.25,0,2.82,4a,Oc1nc2c(c3ccccc13)CCCC2,167
CHEMBL311091,,196.21,0,2.49,3C,Oc1nc2cnccc2c2ccccc12,169
CHEMBL311091,,196.21,0,2.49,9,Oc1nc2cnccc2c2ccccc12,169
CHEMBL1086580,,312.32,0,3.66,XAV939,Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,169
CHEMBL187689,,375.47,0,4.07,27,COc1ccccc1C1=CCN(CCCc2nc(O)c3ccccc3n2)CC1,170
CHEMBL3649797,,319.38,0,2.3,BDBM130176,COc1cc(CN(C)CCF)cc2[nH]c(=O)c3c(c12)NCCC3,170
CHEMBL5173467,,634.53,3,4.32,8; Fr.8,O=c1c(O)c(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(OS(=O)(=O)O)cc5)oc34)c2)oc2cc(O)cc(O)c12,170
CHEMBL3649813,,229.28,0,1.34,BDBM130193,NCc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,170
CHEMBL5195760,,594.69,1,4.57,11,C=C1C(=O)OC2C[C@@]3(C)CCC=C(CN4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)C3=CC12,170
CHEMBL372303,PJ34,295.34,0,2.18,"1, PJ34",CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,170.2
CHEMBL3644614,,369.41,0,1.67,BDBM139686,Cc1ccc(S(=O)(=O)NCC2=Nc3cccc4c(=O)[nH]nc(c34)N2)cc1,171
CHEMBL1089332,,427.61,0,3.65,12g,O=c1[nH]c2ccc(OC3CCN(CCN4CCCCC4)CC3)cc2c2c1CSCC2,173
CHEMBL108106,,310.4,0,3.24,4c,CCN(CC)CCNc1ccc2nc(O)c3ccccc3c2n1,173
CHEMBL4101084,,513.86,0,1.33,10b,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1Cl)[C@H]1CCNC1.O=C(O)C(F)(F)F,174
CHEMBL4169021,,541.36,1,3.31,50,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ncc(Br)cn2)CC1,174.9
CHEMBL2237229,,328.44,0,2.94,9i,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCCCC1,175
CHEMBL3290488,,424.45,0,1.47,70,NC(=O)c1cccc2c1O/C(=C\c1ccc(OCC(O)CN3CCOCC3)cc1)C2=O,176
CHEMBL4864125,,524.46,2,5.86,9d,O=c1cc(-c2cccc(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(F)cc5)oc34)c2)oc2cc(O)cc(O)c12,179.2
CHEMBL45764,,225.25,0,2.26,10b2,Nc1cc2nc(O)c3ccccc3c2cc1N,180
CHEMBL549642,,310.36,0,1.77,5,O=C1NCCc2c1ccc1[nH]cc(CCNCc3cocn3)c21,180
CHEMBL106154,,211.22,0,1.66,46,Nc1cnc2c(c1)[nH]c(=O)c1ccccc12,180
CHEMBL225725,,210.24,0,2.26,10b1,Nc1ccc2[nH]c(=O)c3ccccc3c2c1,180
CHEMBL3649782,,356.43,0,2.63,BDBM130161,COc1cc(CN2CCC(N=O)CC2)cc2[nH]c(=O)c3c(c12)NCCC3,180
CHEMBL3649804,,341.46,0,3.27,BDBM130183,CCOc1cc(CN2CCCCC2)cc2[nH]c(=O)c3c(c12)NCCC3,180
CHEMBL106154,,211.22,0,1.66,4n,Nc1cnc2c(c1)[nH]c(=O)c1ccccc12,180
CHEMBL596367,,314.78,0,2.5,34,CNCc1ccc(-n2cc3c(Cl)ccc(C(N)=O)c3n2)cc1,180
CHEMBL370692,,381.39,0,3.73,25,O=C1c2ccccc2C(=O)N1c1cccc(Cc2nnc(O)c3ccccc23)c1,180
CHEMBL3649788,,335.84,0,2.57,BDBM130167,COc1cc(CN(C)CCCl)cc2[nH]c(=O)c3c(c12)NCCC3,180
CHEMBL3649761,,285.39,0,2.73,BDBM130138,CCCN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,180
CHEMBL338790,,212.21,0,1.31,41,Nc1ccc2c3c(cccc13)C(=O)NC2=O,180
CHEMBL3653091,,331.42,0,1.97,BDBM130197,COCCOc1cc(CN(C)C)cc2[nH]c(=O)c3c(c12)NCCC3,180
CHEMBL3219282,,294.81,0,2.8,"2, DAMTIQ",CN(C)Cc1cc2c([nH]c(=O)c3ccccc32)s1.Cl,180
CHEMBL294995,,253.26,0,2.88,5a1,COC(=O)c1ccc2c(c1)nc(O)c1ccccc12,184
CHEMBL4758514,,388.92,0,4.05,15d,CC(C)CC1NCCc2sc(-c3cnn4c(C(N)=O)cc(Cl)c4c3)cc21,184.96
CHEMBL85733,,394.52,0,2.39,17b,O=C(CN1CCC(N2CCCC2)CC1)N1CCc2nc(O)c3ccccc3c2C1,185
CHEMBL63354,AMENTOFLAVONE,538.46,3,5.13,AMF,O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12,186.6
CHEMBL2237217,,419.55,0,3.28,9u,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(Cc2ccccc2)CC1,187
CHEMBL5181517,,577.65,1,4.77,III-8,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N(CC(=O)N[C@@H](C)c1nc3c(C(N)=O)cccc3[nH]1)C(=O)N2C,187
CHEMBL2237227,,343.45,0,1.71,9k,CN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,188
CHEMBL480900,,435.52,0,2.84,7,NC(=O)c1ccccc1OCc1cccc(C(=O)N2CCN(C(=O)C3CCCC3)CC2)c1,188
CHEMBL2377257,,378.48,0,2.69,"D30, 6254SO0030",COc1ccccc1N1CCN(CCCc2nc3ccccc3c(=O)[nH]2)CC1,189
CHEMBL193918,,318.34,0,3.28,20,Cc1noc(-c2cccc(Cc3nnc(O)c4ccccc34)c2)n1,189
CHEMBL4164344,,459.51,1,5.78,11c,COc1cccc2c(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3)c3ccccc3nc12,190
CHEMBL593611,,278.36,0,2.53,7,O=C1NCC2c3c(cccc31)CCN2Cc1ccccc1,190
CHEMBL3105413,,300.32,0,-0.19,"SI 3, RIC2",O=C1CN(C(=O)CCc2nc3ccccc3c(=O)[nH]2)CCN1,190
CHEMBL3663653,,370.5,0,2.66,BDBM167425,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(CC2CCCCC2)CC1,190
CHEMBL3653089,,287.36,0,2.13,BDBM130195,CCCOc1cc(CN)cc2[nH]c(=O)c3c(c12)NCCC3,190
CHEMBL3649795,,341.46,0,3.27,BDBM130174,COc1cc(CN(C)C2CCCC2)cc2[nH]c(=O)c3c(c12)NCCC3,190
CHEMBL3649764,,285.39,0,2.73,BDBM130141,CC(C)N(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,190
CHEMBL3649807,,260.29,0,1.39,BDBM130186,COc1cc(CO)cc2[nH]c(=O)c3c(c12)NCCC3,190
CHEMBL3952984,,366.47,0,2.39,65,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN2CCOCC2)C1,190
CHEMBL3952984,,366.47,0,2.39,BDBM207587,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN2CCOCC2)C1,190
CHEMBL3577702,,504.54,1,2.19,A102-Pyz-B104,COc1ccc2c(c1)C(CC(=O)N1CCN(C(=O)c3ccccc3N3CCC(=O)NC3=O)CC1)CC2=O,194.98
CHEMBL4460296,,491.53,0,1.7,75,NC(=O)c1cccc2c1O/C(=C\c1ccc(S(=O)(=O)N3CCN(c4ncccn4)CC3)cc1)C2=O,194.98
CHEMBL3414768,,274.28,0,1.29,"16, ME0378",NC(=O)c1cccc(NC(=O)C2=C(C(=O)O)CCC2)c1,194.98
CHEMBL297175,,359.86,0,3.05,10c2,Cc1cc2nc(O)c3ccccc3c2cc1NC(=O)C[N+](C)(C)C.[Cl-],195
